nameID,parentNameID,scientificName,scientificNameAuthorship,nameRank,nameUri,isHybrid,genus,specificEpithet,rankIndicator,otherEpithet,subclass,family,acceptance,acceptedNameID,NomenclatureStatusID,NomenclatureStatusName,Symbol
100831,40017173,"Pseuderanthemum nanum",Standl.,species,http://www.tropicos.org/Name/100831,,Pseuderanthemum,nanum,sp.,,Magnoliidae,Acanthaceae,S,50007344,,"No opinion",
100833,40017173,"Pseuderanthemum weberbaueri",Mildbr.,species,http://www.tropicos.org/Name/100833,,Pseuderanthemum,weberbaueri,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100832,40017173,"Pseuderanthemum riedelianum","(Nees) Radlk.",species,http://www.tropicos.org/Name/100832,,Pseuderanthemum,riedelianum,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100834,40017341,"Pseudoblepharis insignis",Mildbr.,species,http://www.tropicos.org/Name/100834,,Pseudoblepharis,insignis,sp.,,Magnoliidae,Acanthaceae,S,50328056,,"No opinion",
100836,40018811,"Psilanthele eggersii",Lindau,species,http://www.tropicos.org/Name/100836,,Psilanthele,eggersii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100837,40018811,"Psilanthele grandiflora",Lindau,species,http://www.tropicos.org/Name/100837,,Psilanthele,grandiflora,sp.,,Magnoliidae,Acanthaceae,S,102928,,"No opinion",
100838,40023089,"Razisea breviflora","D.N. Gibson",species,http://www.tropicos.org/Name/100838,,Razisea,breviflora,sp.,,Magnoliidae,Acanthaceae,S,50233704,,"No opinion",
100839,40023089,"Razisea citrina","D.N. Gibson",species,http://www.tropicos.org/Name/100839,,Razisea,citrina,sp.,,Magnoliidae,Acanthaceae,S,100477536,,"No opinion",
100840,40023089,"Razisea spicata",Oerst.,species,http://www.tropicos.org/Name/100840,,Razisea,spicata,sp.,,Magnoliidae,Acanthaceae,S,100477537,1,Legitimate,!
100842,40024165,"Rhacodiscus lindmanii",Lindau,species,http://www.tropicos.org/Name/100842,,Rhacodiscus,lindmanii,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100841,40024165,"Rhacodiscus acuminatissimus","(Miq.) Lindau",species,http://www.tropicos.org/Name/100841,,Rhacodiscus,acuminatissimus,sp.,,Magnoliidae,Acanthaceae,S,103264,,"No opinion",
100843,40025120,"Rhombochlamys elata",Lindau,species,http://www.tropicos.org/Name/100843,,Rhombochlamys,elata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100844,40025120,"Rhombochlamys rosulata",Lindau,species,http://www.tropicos.org/Name/100844,,Rhombochlamys,rosulata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100845,40025675,"Rhytiglossa angustifolia",Nees,species,http://www.tropicos.org/Name/100845,,Rhytiglossa,angustifolia,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100846,40025675,"Rhytiglossa linearis",Nees,species,http://www.tropicos.org/Name/100846,,Rhytiglossa,linearis,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100847,40027570,"Ruellia achimeniflora","(Oerst.) Hemsl.",species,http://www.tropicos.org/Name/100847,,Ruellia,achimeniflora,sp.,,Magnoliidae,Acanthaceae,S,100931,,"No opinion",
100848,40027570,"Ruellia acutangula","Nees ex Mart.",species,http://www.tropicos.org/Name/100848,,Ruellia,acutangula,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100849,40027570,"Ruellia adenocalyx",Lindau,species,http://www.tropicos.org/Name/100849,,Ruellia,adenocalyx,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100850,40027570,"Ruellia adenostachya",Lindau,species,http://www.tropicos.org/Name/100850,,Ruellia,adenostachya,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100852,40027570,"Ruellia affinis","(Schrad.) Lindau",species,http://www.tropicos.org/Name/100852,,Ruellia,affinis,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100853,40027570,"Ruellia albiflora",Fernald,species,http://www.tropicos.org/Name/100853,,Ruellia,albiflora,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100854,40027570,"Ruellia alopecuroides",Griseb.,species,http://www.tropicos.org/Name/100854,,Ruellia,alopecuroides,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100855,40027570,"Ruellia amoena",Nees,species,http://www.tropicos.org/Name/100855,,Ruellia,amoena,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100856,40027570,"Ruellia amplexicaulis",Lindau,species,http://www.tropicos.org/Name/100856,,Ruellia,amplexicaulis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100859,40027570,"Ruellia angustifolia","(Nees) Lindau",species,http://www.tropicos.org/Name/100859,,Ruellia,angustifolia,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100860,40027570,"Ruellia angustior","(Nees) Lindau",species,http://www.tropicos.org/Name/100860,,Ruellia,angustior,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100861,40027570,"Ruellia aquatica",Leonard,species,http://www.tropicos.org/Name/100861,,Ruellia,aquatica,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100862,40027570,"Ruellia asperula","(Mart. & Nees) Lindau",species,http://www.tropicos.org/Name/100862,,Ruellia,asperula,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100863,40027570,"Ruellia bahiensis","(Nees) Morong",species,http://www.tropicos.org/Name/100863,,Ruellia,bahiensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100865,40027570,"Ruellia barbillana",Cufod.,species,http://www.tropicos.org/Name/100865,,Ruellia,barbillana,sp.,,Magnoliidae,Acanthaceae,S,103367,,"No opinion",
100864,40027570,"Ruellia barbadensis",Nees,species,http://www.tropicos.org/Name/100864,,Ruellia,barbadensis,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100866,40027570,"Ruellia bella",Standl.,species,http://www.tropicos.org/Name/100866,,Ruellia,bella,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100868,40027570,"Ruellia blanchetiana","(Moric.) Lindau",species,http://www.tropicos.org/Name/100868,,Ruellia,blanchetiana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100867,40027570,"Ruellia beyrichiana","(Nees) S. Moore",species,http://www.tropicos.org/Name/100867,,Ruellia,beyrichiana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100869,40027570,"Ruellia bourgaei",Hemsl.,species,http://www.tropicos.org/Name/100869,,Ruellia,bourgaei,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100871,40027570,"Ruellia brevicaulis","(Nees) Lindau",species,http://www.tropicos.org/Name/100871,,Ruellia,brevicaulis,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100870,40027570,"Ruellia brachypteron",Lindau,species,http://www.tropicos.org/Name/100870,,Ruellia,brachypteron,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100872,40027570,"Ruellia calvescens",Nees,species,http://www.tropicos.org/Name/100872,,Ruellia,calvescens,sp.,,Magnoliidae,Acanthaceae,S,50185818,,"No opinion",
100873,40027570,"Ruellia calycosa",Lindau,species,http://www.tropicos.org/Name/100873,,Ruellia,calycosa,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100874,40027570,"Ruellia campestris","(Oerst.) Hemsl.",species,http://www.tropicos.org/Name/100874,,Ruellia,campestris,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100875,40027570,"Ruellia canus",Lindau,species,http://www.tropicos.org/Name/100875,,Ruellia,canus,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100876,40027570,"Ruellia capreaefolia",Nees,species,http://www.tropicos.org/Name/100876,,Ruellia,capreaefolia,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100878,102566,"Ruellia caroliniensis fo. alba",Steyerm.,forma,http://www.tropicos.org/Name/100878,,Ruellia,caroliniensis,fo.,alba,Magnoliidae,Acanthaceae,S,102559,,"No opinion",
100879,40027570,"Ruellia cearensis",Lindau,species,http://www.tropicos.org/Name/100879,,Ruellia,cearensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100881,40027570,"Ruellia chiquitensis",Baill.,species,http://www.tropicos.org/Name/100881,,Ruellia,chiquitensis,sp.,,Magnoliidae,Acanthaceae,S,103782,,"No opinion",
100880,40027570,"Ruellia chamaedrys","(Nees) Angely",species,http://www.tropicos.org/Name/100880,,Ruellia,chamaedrys,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100882,40027570,"Ruellia chrysantha",Mildbr.,species,http://www.tropicos.org/Name/100882,,Ruellia,chrysantha,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100883,40027570,"Ruellia cinerascens",Benth.,species,http://www.tropicos.org/Name/100883,,Ruellia,cinerascens,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100884,40027570,"Ruellia colorata",Baill.,species,http://www.tropicos.org/Name/100884,,Ruellia,colorata,sp.,,Magnoliidae,Acanthaceae,S,102578,,"No opinion",
100886,40027570,"Ruellia confinis",Benth.,species,http://www.tropicos.org/Name/100886,,Ruellia,confinis,sp.,,Magnoliidae,Acanthaceae,S,50185818,,"No opinion",
100885,40027570,"Ruellia conferta",Lindau,species,http://www.tropicos.org/Name/100885,,Ruellia,conferta,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100887,40027570,"Ruellia consocialis",Lindau,species,http://www.tropicos.org/Name/100887,,Ruellia,consocialis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100888,40027570,"Ruellia cooperi",Leonard,species,http://www.tropicos.org/Name/100888,,Ruellia,cooperi,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100889,40027570,"Ruellia cordifolia",Vahl,species,http://www.tropicos.org/Name/100889,,Ruellia,cordifolia,sp.,,Magnoliidae,Acanthaceae,S,100929,,"No opinion",
100890,40027570,"Ruellia costata",Lindau,species,http://www.tropicos.org/Name/100890,,Ruellia,costata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100893,100890,"Ruellia costata var. salicifolia",Lindau,variety,http://www.tropicos.org/Name/100893,,Ruellia,costata,var.,salicifolia,Magnoliidae,Acanthaceae,,,,"No opinion",
100892,100890,"Ruellia costata var. latifolia",Lindau,variety,http://www.tropicos.org/Name/100892,,Ruellia,costata,var.,latifolia,Magnoliidae,Acanthaceae,,,,"No opinion",
100894,40027570,"Ruellia cumanensis",Lindau,species,http://www.tropicos.org/Name/100894,,Ruellia,cumanensis,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100895,40027570,"Ruellia cupheoides",Fernald,species,http://www.tropicos.org/Name/100895,,Ruellia,cupheoides,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100896,40027570,"Ruellia curviflora","Nees & Mart.",species,http://www.tropicos.org/Name/100896,,Ruellia,curviflora,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100897,40027570,"Ruellia densa",Hieron.,species,http://www.tropicos.org/Name/100897,,Ruellia,densa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100900,40027570,"Ruellia depressa",,species,http://www.tropicos.org/Name/100900,,Ruellia,depressa,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100898,40027570,"Ruellia densus",Lindau,species,http://www.tropicos.org/Name/100898,,Ruellia,densus,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100901,40027570,"Ruellia diffusa",Lindau,species,http://www.tropicos.org/Name/100901,,Ruellia,diffusa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100902,40027570,"Ruellia dissitifolia","(Nees) Lindau",species,http://www.tropicos.org/Name/100902,,Ruellia,dissitifolia,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100903,40027570,"Ruellia erythropus","(Nees) Lindau",species,http://www.tropicos.org/Name/100903,,Ruellia,erythropus,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100904,40027570,"Ruellia euantha",Lindau,species,http://www.tropicos.org/Name/100904,,Ruellia,euantha,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100906,40027570,"Ruellia formosa",Bonpl.,species,http://www.tropicos.org/Name/100906,,Ruellia,formosa,sp.,,Magnoliidae,Acanthaceae,S,102903,,"No opinion",
100905,40027570,"Ruellia eurycodon",Lindau,species,http://www.tropicos.org/Name/100905,,Ruellia,eurycodon,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100907,100906,"Ruellia formosa var. montana",Lindau,variety,http://www.tropicos.org/Name/100907,,Ruellia,formosa,var.,montana,Magnoliidae,Acanthaceae,,,,"No opinion",
100909,40027570,"Ruellia fruticosa","Sessé & Moc.",species,http://www.tropicos.org/Name/100909,,Ruellia,fruticosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100910,40027570,"Ruellia furcata","(Nees) Lindau",species,http://www.tropicos.org/Name/100910,,Ruellia,furcata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100911,40027570,"Ruellia gardneri",Lindau,species,http://www.tropicos.org/Name/100911,,Ruellia,gardneri,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100913,40027570,"Ruellia glanduloso-punctata",Lindau,species,http://www.tropicos.org/Name/100913,,Ruellia,glanduloso-punctata,sp.,,Magnoliidae,Acanthaceae,S,100962,,"No opinion",
100912,40027570,"Ruellia glabra",Lindau,species,http://www.tropicos.org/Name/100912,,Ruellia,glabra,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100914,40027570,"Ruellia glischrocalyx",Lindau,species,http://www.tropicos.org/Name/100914,,Ruellia,glischrocalyx,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100915,40027570,"Ruellia goyazensis",Lindau,species,http://www.tropicos.org/Name/100915,,Ruellia,goyazensis,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100916,40027570,"Ruellia grandiflora",Lindau,species,http://www.tropicos.org/Name/100916,,Ruellia,grandiflora,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100917,40027570,"Ruellia guatemalensis","Donn. Sm.",species,http://www.tropicos.org/Name/100917,,Ruellia,guatemalensis,sp.,,Magnoliidae,Acanthaceae,S,101011,,"No opinion",
100918,40027570,"Ruellia haematantha",Lindau,species,http://www.tropicos.org/Name/100918,,Ruellia,haematantha,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100919,40027570,"Ruellia hapalotricha",Lindau,species,http://www.tropicos.org/Name/100919,,Ruellia,hapalotricha,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100920,40027570,"Ruellia helianthemum",Lindau,species,http://www.tropicos.org/Name/100920,,Ruellia,helianthemum,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100921,40027570,"Ruellia herzogii",Lindau,species,http://www.tropicos.org/Name/100921,,Ruellia,herzogii,sp.,,Magnoliidae,Acanthaceae,S,50209651,,"No opinion",
100922,40027570,"Ruellia hirsuta",Elliott,species,http://www.tropicos.org/Name/100922,,Ruellia,hirsuta,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100923,40027570,"Ruellia hirsutoglandulosa","(Oerst.) Hemsl.",species,http://www.tropicos.org/Name/100923,,Ruellia,hirsutoglandulosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100924,40027570,"Ruellia humboldtiana","(Nees) Lindau",species,http://www.tropicos.org/Name/100924,,Ruellia,humboldtiana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100925,40027570,"Ruellia humifusa","(Oerst.) Hemsl.",species,http://www.tropicos.org/Name/100925,,Ruellia,humifusa,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100926,40027570,"Ruellia humilis","(Nees) Lindau",species,http://www.tropicos.org/Name/100926,,Ruellia,humilis,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100927,40027570,"Ruellia hypericoides","(Nees) Lindau",species,http://www.tropicos.org/Name/100927,,Ruellia,hypericoides,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100929,40027570,"Ruellia inflata",Rich.,species,http://www.tropicos.org/Name/100929,,Ruellia,inflata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100928,40027570,"Ruellia incomta","(Nees) Lindau",species,http://www.tropicos.org/Name/100928,,Ruellia,incomta,sp.,,Magnoliidae,Acanthaceae,A,,1,Legitimate,!
100930,40027570,"Ruellia japurensis","Mart. ex Nees",species,http://www.tropicos.org/Name/100930,,Ruellia,japurensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100932,40027570,"Ruellia kuntzei",Lindau,species,http://www.tropicos.org/Name/100932,,Ruellia,kuntzei,sp.,,Magnoliidae,Acanthaceae,S,101001,,"No opinion",
100931,40027570,"Ruellia jussieuoides","Schltdl. & Cham.",species,http://www.tropicos.org/Name/100931,,Ruellia,jussieuoides,sp.,,Magnoliidae,Acanthaceae,A,,1,Legitimate,!
100933,40027570,"Ruellia lactea",Cav.,species,http://www.tropicos.org/Name/100933,,Ruellia,lactea,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100934,40027570,"Ruellia lamiiformis",Lindau,species,http://www.tropicos.org/Name/100934,,Ruellia,lamiiformis,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100935,40027570,"Ruellia latibracteata","D.N. Gibson",species,http://www.tropicos.org/Name/100935,,Ruellia,latibracteata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100936,40027570,"Ruellia laxa","(Nees) Lindau",species,http://www.tropicos.org/Name/100936,,Ruellia,laxa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100937,40027570,"Ruellia lehmanniana",Lindau,species,http://www.tropicos.org/Name/100937,,Ruellia,lehmanniana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100938,40027570,"Ruellia leucantha",Nees,species,http://www.tropicos.org/Name/100938,,Ruellia,leucantha,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100939,40027570,"Ruellia lindaviana",Taub.,species,http://www.tropicos.org/Name/100939,,Ruellia,lindaviana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100940,40027570,"Ruellia loefgrenii",Lindau,species,http://www.tropicos.org/Name/100940,,Ruellia,loefgrenii,sp.,,Magnoliidae,Acanthaceae,S,103563,,"No opinion",
100941,40027570,"Ruellia longifilamentosa",Lindau,species,http://www.tropicos.org/Name/100941,,Ruellia,longifilamentosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100942,40027570,"Ruellia longiflora",Lindau,species,http://www.tropicos.org/Name/100942,,Ruellia,longiflora,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100943,40027570,"Ruellia longifolia",Rich.,species,http://www.tropicos.org/Name/100943,,Ruellia,longifolia,sp.,,Magnoliidae,Acanthaceae,A,,1,Legitimate,!
100944,40027570,"Ruellia longipedunculata",Lindau,species,http://www.tropicos.org/Name/100944,,Ruellia,longipedunculata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100946,40027570,"Ruellia longipila",Standl.,species,http://www.tropicos.org/Name/100946,,Ruellia,longipila,sp.,,Magnoliidae,Acanthaceae,S,102691,,"No opinion",
100945,40027570,"Ruellia longepetiolata","(Oerst.) Hemsl.",species,http://www.tropicos.org/Name/100945,,Ruellia,longepetiolata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100947,40027570,"Ruellia longissima","D.N. Gibson",species,http://www.tropicos.org/Name/100947,,Ruellia,longissima,sp.,,Magnoliidae,Acanthaceae,A,,1,Legitimate,!
100948,100947,"Ruellia longissima var. glabra","D.N. Gibson",variety,http://www.tropicos.org/Name/100948,,Ruellia,longissima,var.,glabra,Magnoliidae,Acanthaceae,S,101576,,"No opinion",
100949,40027570,"Ruellia lorentziana",Griseb.,species,http://www.tropicos.org/Name/100949,,Ruellia,lorentziana,sp.,,Magnoliidae,Acanthaceae,S,102935,,"No opinion",
100950,40027570,"Ruellia macrantha","(Nees) Gower",species,http://www.tropicos.org/Name/100950,,Ruellia,macrantha,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100951,40027570,"Ruellia macrophylla",Vahl,species,http://www.tropicos.org/Name/100951,,Ruellia,macrophylla,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100952,40027570,"Ruellia malaca",Leonard,species,http://www.tropicos.org/Name/100952,,Ruellia,malaca,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100953,40027570,"Ruellia malacosperma",Greenm.,species,http://www.tropicos.org/Name/100953,,Ruellia,malacosperma,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100954,40027570,"Ruellia mattogrossensis",Lindau,species,http://www.tropicos.org/Name/100954,,Ruellia,mattogrossensis,sp.,,Magnoliidae,Acanthaceae,S,100903,,"No opinion",
100955,40027570,"Ruellia maynensis",Lindau,species,http://www.tropicos.org/Name/100955,,Ruellia,maynensis,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100956,40027570,"Ruellia menthoides","(Nees) Hiern",species,http://www.tropicos.org/Name/100956,,Ruellia,menthoides,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100957,40027570,"Ruellia mexicana",Lindau,species,http://www.tropicos.org/Name/100957,,Ruellia,mexicana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100958,40027570,"Ruellia microcephala",Lindau,species,http://www.tropicos.org/Name/100958,,Ruellia,microcephala,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100960,40027570,"Ruellia mollis","(Nees) Lindau",species,http://www.tropicos.org/Name/100960,,Ruellia,mollis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100959,40027570,"Ruellia molinae","D.N. Gibson",species,http://www.tropicos.org/Name/100959,,Ruellia,molinae,sp.,,Magnoliidae,Acanthaceae,S,101570,,"No opinion",
100962,40027570,"Ruellia multifolia","(Nees) Lindau",species,http://www.tropicos.org/Name/100962,,Ruellia,multifolia,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100963,40027570,"Ruellia neesiana","(Mart. ex Nees) Lindau",species,http://www.tropicos.org/Name/100963,,Ruellia,neesiana,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100964,40027570,"Ruellia neowedia","(Nees) Lindau",species,http://www.tropicos.org/Name/100964,,Ruellia,neowedia,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100965,40027570,"Ruellia nitens",Lindau,species,http://www.tropicos.org/Name/100965,,Ruellia,nitens,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100967,100966,"Ruellia nudiflora var. puberula",Leonard,variety,http://www.tropicos.org/Name/100967,,Ruellia,nudiflora,var.,puberula,Magnoliidae,Acanthaceae,S,101624,,"No opinion",
100966,40027570,"Ruellia nudiflora","(Engelm. & A. Gray) Urb.",species,http://www.tropicos.org/Name/100966,,Ruellia,nudiflora,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100968,100966,"Ruellia nudiflora var. yucatana",Leonard,variety,http://www.tropicos.org/Name/100968,,Ruellia,nudiflora,var.,yucatana,Magnoliidae,Acanthaceae,S,100966,,"No opinion",
100969,40027570,"Ruellia ochroleuca","Mart. ex Nees",species,http://www.tropicos.org/Name/100969,,Ruellia,ochroleuca,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100970,40027570,"Ruellia ovalifolia","(Oerst.) Hemsl.",species,http://www.tropicos.org/Name/100970,,Ruellia,ovalifolia,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100971,40027570,"Ruellia palmeri",Greenm.,species,http://www.tropicos.org/Name/100971,,Ruellia,palmeri,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100973,40027570,"Ruellia parva",Lindau,species,http://www.tropicos.org/Name/100973,,Ruellia,parva,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100972,40027570,"Ruellia paniculata",Kunth,species,http://www.tropicos.org/Name/100972,,Ruellia,paniculata,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100975,40027570,"Ruellia pedunculata","Torr. ex A. Gray",species,http://www.tropicos.org/Name/100975,,Ruellia,pedunculata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100974,40027570,"Ruellia pavoniana",Nees,species,http://www.tropicos.org/Name/100974,,Ruellia,pavoniana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100976,100975,"Ruellia pedunculata fo. baueri",Steyerm.,forma,http://www.tropicos.org/Name/100976,,Ruellia,pedunculata,fo.,baueri,Magnoliidae,Acanthaceae,A,,,"No opinion",
100977,40027570,"Ruellia pedunculosa","(Nees) Lindau",species,http://www.tropicos.org/Name/100977,,Ruellia,pedunculosa,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100978,40027570,"Ruellia pereducta","Standl. ex Lundell",species,http://www.tropicos.org/Name/100978,,Ruellia,pereducta,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100979,40027570,"Ruellia phyllocalyx",Lindau,species,http://www.tropicos.org/Name/100979,,Ruellia,phyllocalyx,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100980,40027570,"Ruellia pilosa","(Nees) Pav. ex Nees",species,http://www.tropicos.org/Name/100980,,Ruellia,pilosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100982,40027570,"Ruellia porrigens",Lindau,species,http://www.tropicos.org/Name/100982,,Ruellia,porrigens,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100981,40027570,"Ruellia pohlii",Lindau,species,http://www.tropicos.org/Name/100981,,Ruellia,pohlii,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100983,40027570,"Ruellia pratensis","D.N. Gibson",species,http://www.tropicos.org/Name/100983,,Ruellia,pratensis,sp.,,Magnoliidae,Acanthaceae,S,50109005,,"No opinion",
100984,40027570,"Ruellia pringlei",Fernald,species,http://www.tropicos.org/Name/100984,,Ruellia,pringlei,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100985,40027570,"Ruellia procumbens",Nees,species,http://www.tropicos.org/Name/100985,,Ruellia,procumbens,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100986,40027570,"Ruellia proxima",Lindau,species,http://www.tropicos.org/Name/100986,,Ruellia,proxima,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100987,40027570,"Ruellia pterocaulon",Leonard,species,http://www.tropicos.org/Name/100987,,Ruellia,pterocaulon,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100988,40027570,"Ruellia pubens",Lindau,species,http://www.tropicos.org/Name/100988,,Ruellia,pubens,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100989,40027570,"Ruellia pumila","Pav. ex Nees",species,http://www.tropicos.org/Name/100989,,Ruellia,pumila,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100990,40027570,"Ruellia puri","Mart. ex Nees",species,http://www.tropicos.org/Name/100990,,Ruellia,puri,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100991,40027570,"Ruellia puri var. angustifolia",Nees,variety,http://www.tropicos.org/Name/100991,,Ruellia,puri,var.,angustifolia,Magnoliidae,Acanthaceae,,,,"No opinion",
100992,40027570,"Ruellia quadrifaria","(Nees) Lindau",species,http://www.tropicos.org/Name/100992,,Ruellia,quadrifaria,sp.,,Magnoliidae,Acanthaceae,S,100914,,"No opinion",
